bin	name	chrom	strand	txStart	txEnd	name2
180	NM_053016	chr9	+	112542576	112713756	PALM2
180	NM_001037293	chr9	+	112403067	112713756	PALM2
180	NM_007203	chr9	+	112542576	112934791	PALM2-AKAP2
180	NM_147150	chr9	+	112542576	112934791	PALM2-AKAP2
186	NM_002581	chr9	+	118916070	119164600	PAPPA
1494	NR_103711	chr9	-	119160436	119162885	PAPPA-AS1
108	NM_001280547	chr9	-	36833271	37034476	PAX5
108	NM_001280548	chr9	-	36833271	37034476	PAX5
108	NM_001280549	chr9	-	36833271	37034476	PAX5
108	NM_001280550	chr9	-	36833271	37034476	PAX5
108	NM_001280551	chr9	-	36833271	37034476	PAX5
108	NM_001280552	chr9	-	36833271	37034476	PAX5
108	NM_001280553	chr9	-	36833271	37034476	PAX5
108	NM_001280554	chr9	-	36833271	37034476	PAX5
108	NM_001280555	chr9	-	36833271	37034476	PAX5
108	NM_001280556	chr9	-	36833271	37034476	PAX5
108	NM_016734	chr9	-	36833271	37034476	PAX5
108	NR_103999	chr9	-	36833271	37034476	PAX5
108	NR_104000	chr9	-	36833271	37034476	PAX5
195	NM_001134778	chr9	+	128510477	128729655	PBX3
195	NM_006195	chr9	+	128509616	128729655	PBX3
195	NR_024122	chr9	+	128509616	128729655	PBX3
195	NR_024123	chr9	+	128509616	128729655	PBX3
1190	NR_015342	chr9	+	79379351	79402485	PCA3
1190	NR_132312	chr9	+	79379351	79402485	PCA3
1190	NR_132313	chr9	+	79379351	79402485	PCA3
1327	NR_121566	chr9	+	97317326	97330411	PCAT7
1327	NR_121567	chr9	+	97317326	97330411	PCAT7
1327	NR_121568	chr9	+	97317326	97330411	PCAT7
1327	NR_121569	chr9	+	97317326	97330411	PCAT7
18	NM_006200	chr9	+	78505559	78810805	PCSK5
18	NR_120409	chr9	+	78505559	78810805	PCSK5
18	NM_001190482	chr9	+	78505559	78977255	PCSK5
627	NM_025239	chr9	+	5510544	5571282	PDCD1LG2
1543	NM_005388	chr9	-	125580375	125590935	PDCL
140	NM_021965	chr9	+	70971814	71145977	PGM5
1126	NR_015423	chr9	-	70970079	70972782	PGM5-AS1
1126	NR_121191	chr9	-	70970079	70972782	PGM5-AS1
1126	NR_121192	chr9	-	70970079	70972782	PGM5-AS1
1112	NR_002836	chr9	-	69080243	69147854	PGM5P2
585	NR_121188	chr9	+	72689	75294	PGM5P3-AS1
585	NR_121189	chr9	+	72689	75294	PGM5P3-AS1
585	NR_121190	chr9	+	72689	88826	PGM5P3-AS1
1528	NM_001286842	chr9	-	123617928	123631189	PHF19
1528	NR_104601	chr9	-	123617928	123631189	PHF19
1528	NM_015651	chr9	-	123617928	123639606	PHF19
1528	NM_001286840	chr9	-	123617928	123657174	PHF19
1528	NM_001286843	chr9	-	123631850	123639606	PHF19
1528	NM_001009936	chr9	-	123631850	123639606	PHF19
1320	NM_005392	chr9	+	96338908	96441869	PHF2
851	NM_015297	chr9	+	34958191	34982541	PHF24
851	NM_001304333	chr9	+	34957483	34982541	PHF24
851	NR_136307	chr9	+	34957483	34982541	PHF24
851	NR_136308	chr9	+	34958191	34982541	PHF24
1651	NM_001135861	chr9	+	139743267	139745495	PHPT1
1651	NM_001287342	chr9	+	139743267	139745495	PHPT1
1651	NM_001287343	chr9	+	139743267	139745495	PHPT1
1651	NM_014172	chr9	+	139743267	139745495	PHPT1
1651	NR_109807	chr9	+	139743267	139745495	PHPT1
1651	NR_109808	chr9	+	139743267	139745495	PHPT1
1589	NM_001100876	chr9	+	131683173	131704320	PHYHD1
1589	NM_174933	chr9	+	131683173	131704320	PHYHD1
1589	NM_001100877	chr9	+	131684561	131704320	PHYHD1
852	NM_001201484	chr9	-	35088684	35096546	PIGO
852	NM_032634	chr9	-	35088684	35096546	PIGO
852	NM_152850	chr9	-	35088684	35096598	PIGO
141	NM_001278253	chr9	+	71320329	71624092	PIP5K1B
141	NM_003558	chr9	+	71320329	71624092	PIP5K1B
1582	NM_173492	chr9	-	130683807	130689770	PIP5KL1
1582	NM_001135219	chr9	-	130683807	130693076	PIP5KL1
198	NM_001317926	chr9	+	131464782	131483199	PKN3
198	NM_013355	chr9	+	131464782	131483199	PKN3
790	NM_001031689	chr9	-	26903367	26947468	PLAA
790	NM_001321546	chr9	-	26903447	26947471	PLAA
78	NM_018465	chr9	-	5357966	5437937	PLGRKT
730	NR_038064	chr9	-	19115758	19127604	PLIN2
730	NM_001122	chr9	-	19115758	19127604	PLIN2
620	NM_203453	chr9	+	4662293	4665272	PLPP6
1608	NM_032728	chr9	+	134165080	134184649	PLPP7
21	NM_207299	chr9	+	103791030	104087417	PLPPR1
172	NM_017753	chr9	+	103947316	104087417	PLPPR1
1647	NM_001282946	chr9	+	139305024	139318213	PMPCA
1647	NM_001282944	chr9	+	139305024	139318213	PMPCA
1647	NM_015160	chr9	+	139305024	139318213	PMPCA
206	NM_001098537	chr9	-	140354403	140445021	PNPLA7
206	NM_152286	chr9	-	140354403	140445021	PNPLA7
1471	NR_027261	chr9	-	116169517	116172955	POLE3
1471	NM_017443	chr9	-	116169517	116173029	POLE3
1471	NM_001278255	chr9	-	116169518	116173029	POLE3
108	NM_001282766	chr9	+	37485931	37503694	POLR1E
108	NM_022490	chr9	+	37485931	37503694	POLR1E
1610	NM_001077365	chr9	+	134378288	134399193	POMT1
1610	NM_001077366	chr9	+	134378288	134399193	POMT1
1610	NM_001136113	chr9	+	134378288	134399193	POMT1
1610	NM_001136114	chr9	+	134378288	134399193	POMT1
1610	NM_007171	chr9	+	134378288	134399193	POMT1
1640	NM_014811	chr9	+	138371647	138380739	PPP1R26
1640	NR_038969	chr9	-	138354564	138364095	PPP1R26-AS1
1381	NM_147180	chr9	-	104353896	104357283	PPP3R2
24	NM_001123355	chr9	-	127908851	127952218	PPP6C
24	NM_001123369	chr9	-	127908851	127952218	PPP6C
24	NM_002721	chr9	-	127908851	127952218	PPP6C
1603	NM_021619	chr9	+	133539980	133558384	PRDM12
1131	NM_002732	chr9	-	71627448	71629039	PRKACG
1470	NM_001244926	chr9	+	116037913	116055185	PRPF4
1470	NM_004697	chr9	+	116037913	116055185	PRPF4
1470	NM_001322266	chr9	+	116037913	116055185	PRPF4
1470	NM_001322267	chr9	+	116037913	116055185	PRPF4
1470	NR_136265	chr9	+	116037913	116055185	PRPF4
1470	NR_136266	chr9	+	116037913	116055185	PRPF4
201	NM_013318	chr9	+	134305476	134375575	PRRC2B
1595	NM_016307	chr9	+	132427919	132484951	PRRX2
1595	NR_132102	chr9	-	132475172	132480985	PRRX2-AS1
842	NM_001197097	chr9	+	33750463	33799229	PRSS3
842	NM_007343	chr9	+	33750463	33799229	PRSS3
842	NM_001197098	chr9	+	33750818	33799229	PRSS3
842	NM_002771	chr9	+	33795558	33799229	PRSS3
148	NM_001308047	chr9	-	79226291	79521003	PRUNE2
148	NR_131751	chr9	-	79226291	79521003	PRUNE2
148	NM_001308048	chr9	-	79226291	79521003	PRUNE2
148	NM_001308049	chr9	-	79226291	79307331	PRUNE2
148	NM_001308051	chr9	-	79226291	79307331	PRUNE2
148	NM_001308050	chr9	-	79226291	79307331	PRUNE2
148	NM_015225	chr9	-	79226291	79521003	PRUNE2
1202	NM_021154	chr9	+	80911990	80945009	PSAT1
1202	NM_058179	chr9	+	80911990	80945009	PSAT1
87	NM_001128217	chr9	-	15464064	15511017	PSIP1
87	NM_033222	chr9	-	15464064	15511017	PSIP1
703	NM_021144	chr9	-	15470641	15510287	PSIP1
703	NM_001317898	chr9	-	15470641	15511017	PSIP1
703	NM_001317900	chr9	-	15470641	15511017	PSIP1
194	NM_002799	chr9	-	127115743	127177752	PSMB7
190	NM_001270427	chr9	-	123578331	123605299	PSMD5
190	NM_005047	chr9	-	123578331	123605299	PSMD5
1528	NR_024408	chr9	+	123605319	123616651	PSMD5-AS1
17	NM_001099666	chr9	-	72324437	72374876	PTAR1
182	NM_001244898	chr9	-	114979994	115095306	PTBP3
182	NM_001163788	chr9	-	114979994	115095944	PTBP3
182	NM_001163790	chr9	-	114979994	115095944	PTBP3
182	NM_001244896	chr9	-	114979994	115095944	PTBP3
182	NM_001244897	chr9	-	114979994	115095944	PTBP3
182	NM_005156	chr9	-	114979994	115095944	PTBP3
1334	NM_001083607	chr9	-	98205263	98269481	PTCH1
1334	NM_001083606	chr9	-	98205263	98269699	PTCH1
1334	NM_001083604	chr9	-	98205263	98270322	PTCH1
1334	NM_001083605	chr9	-	98205263	98270322	PTCH1
1334	NM_000264	chr9	-	98205263	98270831	PTCH1
1334	NM_001083602	chr9	-	98205263	98279247	PTCH1
1334	NM_001083603	chr9	-	98205263	98279247	PTCH1
841	NR_023917	chr9	-	33673501	33677418	PTENP1
105	NR_103745	chr9	+	33677265	33688008	PTENP1-AS
1652	NM_000954	chr9	+	139871955	139876194	PTGDS
1092	NR_024496	chr9	+	66494268	66503030	PTGER4P2-CDK2AP2P2
1092	NR_135010	chr9	+	66496468	66503030	PTGER4P2-CDK2AP2P2
199	NM_004878	chr9	-	132500614	132515344	PTGES
1583	NM_025072	chr9	-	130882971	130890741	PTGES2
1583	NM_001256335	chr9	-	130882971	130890467	PTGES2
1583	NM_198938	chr9	-	130882971	130890741	PTGES2
1583	NR_024425	chr9	+	130890807	130892913	PTGES2-AS1
1457	NM_012212	chr9	-	114325246	114361711	PTGR1
1457	NM_001146108	chr9	-	114325246	114362135	PTGR1
1457	NM_001146109	chr9	-	114312001	114362135	PTGR1
1539	NM_001271166	chr9	+	125132808	125157982	PTGS1
1539	NM_001271368	chr9	+	125132808	125157982	PTGS1
1539	NM_000962	chr9	+	125133283	125157982	PTGS1
1539	NM_001271164	chr9	+	125133283	125157982	PTGS1
1539	NM_001271367	chr9	+	125133283	125157982	PTGS1
1539	NM_080591	chr9	+	125133283	125157982	PTGS1
1539	NM_001271165	chr9	+	125137600	125157982	PTGS1
1591	NM_001271832	chr9	+	131873592	131911225	PTPA
1591	NM_021131	chr9	+	131873227	131911225	PTPA
1591	NM_178001	chr9	+	131873592	131911225	PTPA
1591	NM_178003	chr9	+	131873592	131911225	PTPA
1591	NM_001193397	chr9	+	131873966	131911225	PTPA
1591	NM_178000	chr9	+	131873592	131911225	PTPA
165	NM_177995	chr9	+	96793075	96872138	PTPDC1
165	NM_001253830	chr9	+	96793090	96872138	PTPDC1
165	NM_001253829	chr9	+	96846710	96872138	PTPDC1
165	NM_152422	chr9	+	96846710	96872138	PTPDC1
1440	NR_026918	chr9	-	112137973	112180063	PTPN3
1440	NM_001145371	chr9	-	112137973	112191323	PTPN3
1440	NM_001145372	chr9	-	112137973	112191323	PTPN3
22	NM_001145369	chr9	-	112137973	112213664	PTPN3
22	NM_001145370	chr9	-	112137973	112213664	PTPN3
22	NM_001145368	chr9	-	112137973	112260593	PTPN3
22	NM_002829	chr9	-	112137973	112260593	PTPN3
1	NM_130391	chr9	-	8314245	8733946	PTPRD
1	NM_001171025	chr9	-	8314245	8733946	PTPRD
1	NM_130393	chr9	-	8314245	8733946	PTPRD
1	NM_002839	chr9	-	8314245	10612723	PTPRD
1	NM_130392	chr9	-	8314245	8733946	PTPRD
1	NM_001040712	chr9	-	8314245	8733946	PTPRD
652	NR_121599	chr9	+	8858017	8861727	PTPRD-AS1
652	NR_121600	chr9	+	8858017	8861727	PTPRD-AS1
83	NR_110696	chr9	+	10613205	10620420	PTPRD-AS2
1580	NM_001002913	chr9	-	130476226	130477936	PTRH1
606	NM_014878	chr9	-	2804154	2844130	PUM3
1605	NM_198180	chr9	-	133768814	133772199	QRFP
1646	NM_181701	chr9	-	139098181	139137687	QSOX2
1530	NM_016322	chr9	-	123940414	123964365	RAB14
1561	NM_001174152	chr9	+	127962820	127996438	RABEPK
1561	NM_001174153	chr9	+	127962820	127996438	RABEPK
1561	NM_005833	chr9	+	127962861	127996438	RABEPK
2	NM_012197	chr9	+	125703287	125867147	RABGAP1
206	NM_001173989	chr9	+	139702373	139728928	RABL6
206	NM_001173988	chr9	+	139702373	139735639	RABL6
206	NM_024718	chr9	+	139702373	139735639	RABL6
1424	NM_002874	chr9	+	110045516	110094475	RAD23B
1424	NM_001244724	chr9	+	110046333	110094475	RAD23B
1424	NM_001244713	chr9	+	110047049	110094475	RAD23B
1622	NM_001271776	chr9	-	135973106	135996637	RALGDS
1622	NM_006266	chr9	-	135973106	135996637	RALGDS
1622	NM_001271775	chr9	-	135973106	136004788	RALGDS
1622	NM_001271774	chr9	-	135973106	136006544	RALGDS
1622	NM_001042368	chr9	-	135973106	136024607	RALGDS
196	NM_014636	chr9	+	129677052	129985445	RALGPS1
196	NM_001190730	chr9	+	129677052	129940810	RALGPS1
196	NM_001190729	chr9	+	129677052	129979724	RALGPS1
196	NM_001190728	chr9	+	129724503	129979724	RALGPS1
196	NM_001322320	chr9	+	129677052	129979724	RALGPS1
196	NM_001322323	chr9	+	129677052	129979724	RALGPS1
196	NM_001322325	chr9	+	129677052	129979724	RALGPS1
196	NM_001322321	chr9	+	129677052	129985445	RALGPS1
196	NM_001322322	chr9	+	129677052	129985445	RALGPS1
196	NM_001322324	chr9	+	129677052	129985445	RALGPS1
630	NM_001243202	chr9	-	6011018	6015640	RANBP6
630	NM_001243203	chr9	-	6011018	6015640	RANBP6
630	NM_012416	chr9	-	6011018	6015640	RANBP6
201	NM_198679	chr9	-	134452156	134585229	RAPGEF1
201	NM_005312	chr9	-	134452156	134612925	RAPGEF1
201	NM_001304275	chr9	-	134452156	134615331	RAPGEF1
1238	NM_152573	chr9	-	85594499	85678043	RASEF
1538	NM_033117	chr9	-	125001833	125027143	RBM18
1538	NR_027125	chr9	-	125001833	125027143	RBM18
1538	NR_027126	chr9	-	125001833	125027143	RBM18
1543	NM_001100588	chr9	-	125611731	125667562	RC3H2
1543	NM_018835	chr9	-	125616023	125667562	RC3H2
77	NM_001286699	chr9	+	4792833	4861077	RCL1
77	NM_001286700	chr9	+	4792833	4861077	RCL1
77	NM_005772	chr9	+	4792833	4861077	RCL1
77	NM_001286701	chr9	+	4839768	4861077	RCL1
107	NM_001316346	chr9	+	36036909	36086280	RECK
107	NM_001316347	chr9	+	36036909	36086280	RECK
107	NM_001316348	chr9	+	36036909	36086280	RECK
107	NM_001316345	chr9	+	36036909	36124452	RECK
107	NM_021111	chr9	+	36036909	36124452	RECK
1624	NM_001279349	chr9	-	136271181	136283216	REXO4
1624	NM_001279350	chr9	-	136271181	136283216	REXO4
1624	NM_020385	chr9	-	136271181	136283216	REXO4
1624	NR_103995	chr9	-	136271181	136283216	REXO4
1624	NR_103996	chr9	-	136271181	136283216	REXO4
1624	NM_001279351	chr9	-	136271181	136283292	REXO4
1187	NM_018339	chr9	-	79000432	79009444	RFK
76	NM_001282116	chr9	-	3218296	3526001	RFX3
76	NM_134428	chr9	-	3218296	3526001	RFX3
76	NM_002919	chr9	-	3247036	3395596	RFX3
76	NM_001282117	chr9	-	3270928	3489487	RFX3
76	NR_121586	chr9	+	3668085	3691756	RFX3-AS1
857	NM_001080496	chr9	+	35749276	35753264	RGP1
183	NM_144488	chr9	+	116207008	116360023	RGS3
183	NM_017790	chr9	+	116225979	116304371	RGS3
183	NM_001282923	chr9	+	116225979	116360023	RGS3
1472	NM_001276261	chr9	+	116263706	116360023	RGS3
1472	NM_130795	chr9	+	116263706	116360023	RGS3
1472	NM_001276260	chr9	+	116298756	116360023	RGS3
1472	NM_134427	chr9	+	116327233	116360023	RGS3
1472	NM_001282922	chr9	+	116343156	116360023	RGS3
1472	NM_144489	chr9	+	116356199	116360023	RGS3
1472	NM_001276262	chr9	+	116356433	116360023	RGS3
1472	NM_001322214	chr9	+	116263706	116304371	RGS3
1472	NM_001322215	chr9	+	116327233	116360023	RGS3
78	NM_001135920	chr9	+	5629118	5769454	RIC1
78	NM_001206557	chr9	+	5629118	5776556	RIC1
78	NM_020829	chr9	+	5629118	5776556	RIC1
625	NM_006911	chr9	-	5334931	5339873	RLN1
625	NM_005059	chr9	-	5299865	5304611	RLN2
625	NM_134441	chr9	-	5299865	5304611	RLN2
1245	NM_024945	chr9	+	86595636	86618987	RMI1
857	NR_003051	chr9	-	35657747	35658015	RMRP
1470	NM_145051	chr9	-	116059372	116061320	RNF183
1380	NM_019592	chr9	+	104296130	104325626	RNF20
1653	NM_031297	chr9	-	140114698	140115775	RNF208
1654	NM_001190228	chr9	+	140122017	140124090	RNF224
862	NM_022781	chr9	-	36336398	36400296	RNF38
862	NM_194329	chr9	-	36336398	36400296	RNF38
862	NM_194328	chr9	-	36336398	36400920	RNF38
862	NM_194332	chr9	-	36336398	36400920	RNF38
862	NM_194330	chr9	-	36336398	36401195	RNF38
1630	NR_023344	chr9	-	137029561	137029686	RNU6ATAC
163	NM_004560	chr9	-	94484877	94712444	ROR2
163	NM_001318204	chr9	-	94488728	94712444	ROR2
146	NM_006914	chr9	+	77112251	77302117	RORB
1173	NR_125791	chr9	-	77088350	77113469	RORB-AS1
1578	NM_000976	chr9	-	130209952	130213711	RPL12
1558	NM_007209	chr9	-	127620157	127624240	RPL35
1624	NM_000972	chr9	+	136215068	136218280	RPL7A
849	NM_148179	chr9	-	34610481	34612110	RPP25L
849	NM_148178	chr9	-	34610481	34612110	RPP25L
732	NM_001010	chr9	-	19376253	19380235	RPS6
1187	NR_026890	chr9	+	79013514	79014954	RPSAP9
730	NM_006570	chr9	+	19049371	19051021	RRAGA
106	NM_014806	chr9	+	35489948	35561895	RUSC2
106	NR_052015	chr9	+	35489948	35561895	RUSC2
856	NM_001135999	chr9	+	35538628	35561895	RUSC2
203	NM_002957	chr9	+	137218308	137332432	RXRA
1632	NM_001291920	chr9	+	137271140	137332432	RXRA
1632	NM_001291921	chr9	+	137298427	137332432	RXRA
160	NM_005226	chr9	+	91606323	91620069	S1PR3
1652	NM_178448	chr9	-	139956578	139965028	SAPCD2
203	NM_001134707	chr9	-	136528683	136603479	SARDH
203	NM_007101	chr9	-	136528683	136605077	SARDH
91	NM_001287050	chr9	-	18927657	19033256	SAXO1
91	NM_153707	chr9	-	18927657	19033256	SAXO1
91	NM_001287049	chr9	-	18927657	19049352	SAXO1
194	NM_001144877	chr9	-	127704887	127905838	SCAI
194	NM_173690	chr9	-	127704887	127905838	SCAI
730	NR_003009	chr9	-	19063653	19063784	SCARNA8
1647	NM_001039707	chr9	-	139296373	139305054	SDCCAG3
1647	NM_001039708	chr9	-	139296373	139305054	SDCCAG3
1647	NM_006643	chr9	-	139296373	139305054	SDCCAG3
1648	NM_014866	chr9	-	139334547	139377507	SEC16A
1648	NM_001276418	chr9	-	139334547	139378211	SEC16A
1363	NM_006808	chr9	+	101984569	101992901	SEC61B
1286	NM_001282688	chr9	+	91933387	91974578	SECISBP2
1286	NM_001282689	chr9	+	91933387	91974578	SECISBP2
1286	NM_024077	chr9	+	91933387	91974578	SECISBP2
1286	NM_001282690	chr9	+	91933765	91974578	SECISBP2
160	NM_001142287	chr9	-	91975705	92094611	SEMA4D
160	NM_006378	chr9	-	91992151	92094611	SEMA4D
1587	NM_001122821	chr9	+	131445933	131458675	SET
1587	NM_001248000	chr9	+	131447364	131458675	SET
1587	NM_003011	chr9	+	131451508	131458675	SET
1587	NM_001248001	chr9	+	131452253	131458675	SET
1616	NM_015046	chr9	-	135136826	135230372	SETX
1580	NM_001142534	chr9	-	130500595	130517561	SH2D3C
1580	NM_001142533	chr9	-	130500595	130517583	SH2D3C
1580	NM_001142532	chr9	-	130500595	130524697	SH2D3C
1580	NM_001142531	chr9	-	130500595	130524719	SH2D3C
1580	NM_001252334	chr9	-	130500595	130533648	SH2D3C
1580	NM_005489	chr9	-	130500595	130533648	SH2D3C
1580	NM_170600	chr9	-	130500595	130541048	SH2D3C
89	NM_003026	chr9	+	17578951	17797126	SH3GL2
1590	NM_001287045	chr9	-	131770071	131790632	SH3GLB2
1590	NM_001287046	chr9	-	131770071	131790632	SH3GLB2
1590	NM_020145	chr9	-	131770071	131790632	SH3GLB2
109	NM_003028	chr9	-	37915894	38069210	SHB
160	NM_016848	chr9	-	91620685	91793682	SHC3
849	NM_001282207	chr9	-	34634718	34637823	SIGMAR1
849	NM_001282205	chr9	-	34634718	34637823	SIGMAR1
849	NM_001282206	chr9	-	34634718	34637823	SIGMAR1
849	NM_001282208	chr9	-	34634718	34637823	SIGMAR1
849	NM_001282209	chr9	-	34634718	34637823	SIGMAR1
849	NM_005866	chr9	-	34634718	34637823	SIGMAR1
849	NM_147157	chr9	-	34634718	34637823	SIGMAR1
849	NR_104108	chr9	-	34634718	34637823	SIGMAR1
856	NM_014450	chr9	-	35649296	35650947	SIT1
619	NM_004170	chr9	+	4490426	4587469	SLC1A1
91	NM_020344	chr9	-	19507449	19787017	SLC24A2
91	NM_001193288	chr9	-	19507449	19787017	SLC24A2
1583	NM_001006641	chr9	+	130830478	130871537	SLC25A25
1583	NM_001006642	chr9	+	130853742	130871537	SLC25A25
1583	NM_001265614	chr9	+	130853742	130871537	SLC25A25
1583	NM_052901	chr9	+	130860760	130871537	SLC25A25
1583	NR_049766	chr9	+	130860760	130871537	SLC25A25
1583	NR_033374	chr9	-	130873449	130881013	SLC25A25-AS1
109	NR_024872	chr9	-	37877571	37904350	SLC25A51
109	NR_024873	chr9	-	37877571	37904350	SLC25A51
874	NM_033412	chr9	-	37887593	37904350	SLC25A51
1585	NM_005094	chr9	+	131102838	131123749	SLC27A4
155	NM_001199633	chr9	-	86890764	86955694	SLC28A3
155	NR_037638	chr9	-	86890764	86955694	SLC28A3
155	NM_022127	chr9	-	86890764	86983413	SLC28A3
1625	NM_001145099	chr9	-	136336215	136344276	SLC2A6
1625	NM_017585	chr9	-	136336215	136344276	SLC2A6
1578	NM_001271711	chr9	+	130159416	130170170	SLC2A8
1578	NM_001271712	chr9	+	130159416	130170170	SLC2A8
1578	NM_014580	chr9	+	130159416	130170170	SLC2A8
1578	NR_073416	chr9	+	130159416	130170170	SLC2A8
183	NM_001859	chr9	+	115983807	116026772	SLC31A1
1469	NM_001860	chr9	+	115913237	115926422	SLC31A2
1654	NM_001177316	chr9	+	140125208	140131006	SLC34A3
1654	NM_001177317	chr9	+	140125208	140131006	SLC34A3
1654	NM_080877	chr9	+	140125384	140131006	SLC34A3
167	NR_104627	chr9	-	99075718	99145992	SLC35D2
167	NM_001286990	chr9	-	99082987	99145992	SLC35D2
167	NM_007001	chr9	-	99082987	99145992	SLC35D2
176	NM_001286730	chr9	+	108006893	108159628	SLC44A1
176	NM_080546	chr9	+	108006893	108159628	SLC44A1
1467	NM_033051	chr9	-	115641199	115653193	SLC46A2
9	NM_001289397	chr9	+	2015218	2193623	SMARCA2
9	NM_003070	chr9	+	2015218	2193623	SMARCA2
9	NM_139045	chr9	+	2015218	2193623	SMARCA2
9	NM_001289396	chr9	+	2021944	2193623	SMARCA2
601	NM_001289398	chr9	+	2157679	2193623	SMARCA2
601	NM_001289399	chr9	+	2158451	2193623	SMARCA2
601	NM_001289400	chr9	+	2158455	2193623	SMARCA2
1400	NM_001042550	chr9	+	106856830	106903700	SMC2
1400	NM_001042551	chr9	+	106856540	106903700	SMC2
1400	NM_006444	chr9	+	106856540	106903700	SMC2
1400	NM_001265602	chr9	+	106856540	106903700	SMC2
1400	NR_121580	chr9	-	106842304	106854755	SMC2-AS1
142	NM_015110	chr9	+	72873877	72969789	SMC5
1140	NR_039990	chr9	-	72830974	72873790	SMC5-AS1
837	NM_018225	chr9	-	33041849	33076714	SMU1
702	NM_001039697	chr9	+	15422781	15461627	SNAPC3
1647	NM_003086	chr9	-	139270028	139292889	SNAPC4
1650	NR_024542	chr9	-	139619045	139622636	SNHG7
1650	NR_024543	chr9	-	139619045	139622636	SNHG7
1650	NR_003672	chr9	-	139619683	139622636	SNHG7
1650	NR_002958	chr9	-	139621198	139621331	SNORA17A
1650	NR_002975	chr9	-	139620555	139620689	SNORA17B
1578	NR_002449	chr9	-	130210780	130210916	SNORA65
1500	NR_003708	chr9	-	119943344	119943480	SNORA70C
1310	NR_003704	chr9	-	95054742	95054875	SNORA84
844	NR_003685	chr9	-	33952761	33952852	SNORD121A
843	NR_102370	chr9	-	33934294	33934373	SNORD121B
683	NR_132976	chr9	-	12972555	12972632	SNORD137
1621	NR_132980	chr9	+	135895816	135895921	SNORD141A
1621	NR_132981	chr9	+	135895816	135895921	SNORD141B
1624	NR_002447	chr9	+	136216250	136216325	SNORD24
1624	NR_002448	chr9	+	136217310	136217382	SNORD36A
1624	NR_000017	chr9	+	136216948	136217019	SNORD36B
1624	NR_000016	chr9	+	136217700	136217767	SNORD36C
1610	NR_002914	chr9	+	134361051	134361137	SNORD62A
1610	NR_002914	chr9	+	134365872	134365958	SNORD62A
1610	NR_003050	chr9	+	134361051	134361137	SNORD62B
1610	NR_003050	chr9	+	134365872	134365958	SNORD62B
1543	NR_003071	chr9	-	125642491	125642598	SNORD90
183	NM_001012994	chr9	+	115513133	115637267	SNX30
1642	NM_001012415	chr9	-	138585254	138591374	SOHLH1
1642	NM_001101677	chr9	-	138585254	138591374	SOHLH1
1620	NM_001316898	chr9	+	135753706	135765419	SPACA9
1620	NR_133631	chr9	+	135753706	135765419	SPACA9
1620	NM_001316897	chr9	+	135754277	135765419	SPACA9
1620	NM_001316900	chr9	+	135754277	135765419	SPACA9
1620	NM_018956	chr9	+	135754277	135765419	SPACA9
858	NM_172312	chr9	-	35807781	35812259	SPAG8
858	NM_001039592	chr9	-	35809806	35812259	SPAG8
885	NM_001085452	chr9	+	39355665	39361959	SPATA31A1
889	NM_001085452	chr9	+	39884941	39891210	SPATA31A1
